Country_Wave,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
ESP,1.03228533934045,0.992587533813138,1.15231316477099,1.29328425113137,1.19874998495396,1.35733329317787,1.40846963074015,1.35976828969719,1.38999820046144,1.21043771615915,1.18575155153759,1.07152108338165,1.06529267192243,0.885426698873863,0.888548192481623,0.861018098074363,0.823895406371162,0.778508352972222,0.648020568602,0.695153602151455,0.650422725235898,0.632621107403249,0.659022159877724,0.617626377202637,0.7022923075526,0.629172397396181,0.610694288860715,
FIN,2.85829344610932,2.9855298393463,2.70431040814173,2.19266564982606,2.76837187403869,2.85923539795244,3.00693764122126,2.53817086908605,1.97583382585308,2.83083413396846,2.26836426727736,2.25967222789725,2.43916781644752,2.50312867558803,2.24768979633121,2.2001496661133,2.04151097052318,1.64392918654967,1.6363688680639,1.61129680187797,1.49649755696774,1.34662512995387,1.21638168386984,1.5592531612498,1.46698296751276,1.64572794344772,,
GEO,8.01611259132423,5.67075352972903,6.14219901931711,5.37800396378811,5.55239440751002,5.60352548502147,6.34578776621394,7.19012146257413,,7.47080713171271,10.1737322563988,8.210749345269,8.44752315421299,6.77887727615948,5.4471889197952,4.87381383230067,,,,,,1.03417826581564,2.41257721572682,2.35928770718324,2.04200131510189,,,
HKG,1.16914875880445,1.21576832571412,1.5835470086797,0.977687715086524,0.948514554692365,0.638816733135795,0.970368261371338,1.00746884840616,0.755105328843651,0.650665265471067,0.490134281656674,0.502830613103522,0.257089400910996,0.510589266817924,0.66247615262041,0.490715831719521,0.236921761953696,0.373234393964109,0.849684448437961,0.367237866630904,0.29730378575154,0.376550227026166,0.321650345033655,0.641577853801783,0.320165568287547,0.293295889224809,0.306888506138137,
HUN,2.86622583274149,2.62895777588232,2.80958408433808,2.81649881616902,2.4730563927237,2.00939908675262,2.49558973290803,2.00031502498201,2.25339595665652,2.07043593325767,1.62802982927874,1.73012746018035,1.533685586388,1.80575467076902,1.38880847177164,1.38182054857274,1.45681139451563,1.24973203830187,1.55639829020552,1.47954463669629,2.24496624728801,2.05805246393454,1.63449754166462,0.879673232080558,0.654946166239357,0.820464644511899,0.772416611447461,
IDN,,,,0.845779939736062,0.99053583061824,1.02955812082501,,,0.732920527687897,0.628046750109353,,,,,,,,,,,,,,,,,,
IRN,,,,,,,,,,,,,,,2.98024757165492,,,,2.59626286632582,2.42115997774534,,,,,,,,
IRQ,,,,,,,,,,,,,,15.729824049289,8.43209278946951,8.60710301896297,8.13513817272751,7.96410465524507,9.41045845208612,,,,,,,,,
JOR,0.785071088187035,0.976419363871464,0.887261772854649,,,,,,,,,,1.73014215821177,1.80917091350693,1.50431550510527,1.67357774926444,1.98312808074904,2.23243286790112,1.87139026362431,1.96349606711738,1.59043690302332,1.31464655250751,1.30195822838335,0.89867312347372,1.14032721876481,0.988221769043239,1.02257949714653,
JPN,0.577196120522967,0.518587120842722,0.563366940141775,0.613577609531718,0.581565037820731,0.534684034581565,0.548534996223864,0.520024270993823,0.546656580316822,0.547499761467513,0.503136295796191,0.483963653250691,0.448414988166297,0.510627800249869,0.394951360178921,0.362982268878202,0.345292924858522,0.335539794266786,0.28978940956614,0.309860461989398,0.285263134377176,0.285053157000133,0.241586947710921,0.264542163926071,0.25359388544281,0.253902836917477,0.228708941914955,
KGZ,11.7167926386129,11.2109487983656,9.32920864722012,8.87863470413882,8.90741045121074,8.73857279190491,7.7778062113238,8.23403408769907,8.37731757493411,8.31515014402673,9.67422872162259,8.70349363308218,8.02409698047058,7.93534652630682,7.85422557335847,16.7641099769876,8.46332327339597,6.75966182479206,5.25185158302322,5.47521345205193,5.1182002192939,2.99621670022045,3.26347187848511,2.91877015081634,2.19768195988342,1.74734308054439,,
KOR,0.502665613136962,0.539605512261279,0.603485934809671,0.816671140458679,0.826917464387922,0.790715344603111,0.865094105686319,0.783461813067749,0.813262065129294,0.879871620030263,0.858284334619078,0.865105342912209,0.892561607398989,0.887677621337194,1.09550484406961,0.992837559563842,0.819607492412402,0.876412093801883,0.702619647492928,0.745677604112145,0.735374850270327,0.693822083437017,0.584333965614392,0.597946084227189,0.573316688875289,0.594082049732749,0.520932425050992,
MAR,,,2.67181387472945,2.00058830249543,1.91645692258222,1.61446134311522,1.87693805520251,1.57669405922326,1.71941390237168,1.56493873955738,1.5411458672547,1.61515141760753,1.65531993412147,1.34661012948273,1.34819354704011,1.38919413341161,1.34027484265523,1.14835110124322,1.26909832117373,1.0365386139029,1.24277482148592,1.69195756314074,2.14196562556113,1.41952499854499,1.72706302946825,1.24833833697593,1.93113796660531,
MDA,9.01096479750042,9.02894793570035,9.42239039899385,8.61369177316635,9.08470441311009,10.1844658435831,9.78454712902104,9.66814397192429,7.79192483015314,6.84458384003639,7.39744418303476,6.64511148062214,5.59733783390248,6.19029058168272,6.56088790683006,7.20463837337209,6.00813351074016,6.52944286887182,6.70270615175249,4.82276127646209,5.76678745391147,6.20131387237014,4.43325684655209,5.28353316865261,3.89131211506964,3.01473622516773,,
MEX,17.352533268956,15.8374774550697,14.5434106319758,14.4100361976712,12.7150300083635,10.9702896265275,10.3476771220495,9.99632559724949,9.84776422607268,8.97486847305721,9.40892834274075,9.77857039209429,8.18721753834034,12.7693534350575,17.8325996517848,22.888519115879,23.8395841713536,22.4325481302212,19.6631129758381,16.8496909258499,17.2800813969903,20.2099714735253,26.1146156797635,29.5813706276697,29.3087972148416,29.1853140575867,28.1756529873319,
MYS,1.96654021217181,2.16056314425836,2.54127483287294,2.88392649756251,2.62867844822763,2.40137894064759,2.19602692006184,2.34027663726686,2.28380533627487,1.96184879103733,2.32992906523246,2.21808004575582,2.40656089031827,2.15801627769628,1.98814879036208,1.88037139842281,1.81605532019745,2.02965511557461,2.08065042393252,1.66631497074384,1.60289254512541,1.44640599512447,1.18527113906058,0.996935995922007,0.945006144750036,0.76204835344393,0.723777076243526,
NGA,14.9726944221313,13.7561542945955,13.8685702760183,12.8453778350292,11.1091792712616,9.29102727824138,10.3413134122791,10.5343110974119,11.9292241946459,11.9935620935115,13.3646752383917,13.0565029205788,12.7330525344526,12.9401041959694,13.8979421427975,13.4056647215929,12.4189048040463,11.1597389781825,9.7068673144775,8.45590979911899,8.31931169444375,7.09005068681931,6.65068906770996,10.3769913800219,7.72817937299405,,11.0064316097709,
NZL,1.0615442529219,1.28739565892866,1.58904533334463,1.28607438654252,1.17386399637824,1.34880446641036,1.31119605890458,1.51953225758047,1.09454342737866,1.102560549869,1.47600368855741,1.17225497359077,1.13703821443309,1.19711607695203,1.55709429007714,0.989338497220131,0.890153058394725,0.929645241707196,1.03355828954192,0.952550787017397,1.04561723002926,1.07110395042417,0.737424049273411,1.55005884023358,2.60131307831324,,,
PAK,,6.60328092633087,6.58316167129592,7.04308103711231,6.2340315568922,5.76925854342345,6.02508287283865,5.79801373316455,5.60054285116248,5.63379885521489,5.60984246458972,5.64272526232516,5.80240638864292,6.48570602078594,6.56994967190278,6.78307785917094,6.97875575109141,6.84747710366189,6.78736022004586,6.37498019073104,4.49638885369946,3.98829476698892,3.80581067106332,3.75048673897451,3.65125185059589,3.73684938494969,3.97878815425614,
PHL,,,,7.93777381367886,7.47943602639217,7.35650421792898,7.34935031215775,8.06170123240505,,,,,6.65688737679859,6.37791958104213,9.77762030204939,9.13493395868059,8.81169177491061,8.65428897289044,,,,10.6364449619778,7.74603342168899,5.20499271079963,4.31596781848061,,,
POL,2.22123977860255,2.2733541436814,2.10177434681274,1.97759298559493,1.9319537219649,2.22052365869268,2.00709404285694,1.85264360015847,,,,,,0.84625027735139,1.00375345434165,0.994886877346226,1.09267411975714,1.05887573002071,0.790004960842627,0.743872656776832,0.772958969418475,0.674761862589288,0.744819765554613,0.708695944557548,0.657252097562917,0.692196999838648,0.712649984922754,
PRI,23.3201747987454,23.2532502645794,19.2577878334404,17.2248063100912,15.5638367298411,19.1789702330101,20.9283033382731,21.4055986343228,21.3821075412837,22.0851933056976,21.6788124950894,20.6511358520334,20.5009217468692,23.2594066536008,25.5687475017983,27.7036473600038,31.9372502108834,27.7474939775636,25.5600387052015,19.7752225730795,17.5562249541437,20.5083955516008,21.6254238939546,20.0044045842624,19.2232559488461,16.9949270448435,,
ROU,3.36393508333106,3.22064517418326,3.1090823563614,2.53144656784128,2.56817372560901,2.53651064138067,3.2067765289649,3.02952885469216,3.24002435604516,2.28753567140616,2.05288540985656,1.70736594254025,1.82701406608006,1.4661967845819,1.26060779471911,1.30807592800488,1.0138333856323,1.05278223030724,1.08638527029016,1.62533843609586,1.70299736075598,1.54562472029749,1.29449161329342,1.27506893915233,1.2497303988366,1.44532169299017,1.26238064294495,
RUS,30.4643082814328,26.365850813485,23.6548645554698,22.7211891733957,25.944032325348,27.9819163409618,29.3505961603497,30.3949162105497,28.8133455380476,27.1943270372686,24.7816326377551,20.1229718409064,17.7315602760589,12.7111878280047,12.3348355978899,11.6515618374112,11.2824271036194,11.3117539295343,11.1373638823174,11.4467837871236,11.5063145843619,10.9324596618408,9.13906375616579,8.21408286450418,7.68617006705188,7.3459663833896,6.79931955806077,
SGP,1.52375577581038,0.903638582903021,1.01046375100897,1.03458287235123,0.983239175576641,1.01144599155936,0.776446966549088,0.742196047973637,0.638839526705089,0.468340037816116,,0.378907511573953,0.38599643532292,0.558035483616285,0.399145509293704,0.367961085984856,0.302953187673441,0.204422798754396,0.310329150613598,0.251323870929754,0.247786821210127,0.315129746794999,0.19082357198481,0.154784478522063,0.204554578144537,0.169208474061906,0.100992070355116,
SRB,,,,,,2.87333796932132,3.06903684719739,2.53027841855322,2.2313892312395,2.08561328062582,1.87716832095849,2.00133640521366,2.20412689893266,1.81281541369613,2.00311275918442,1.72464511996965,1.69270934992941,1.44901772734874,1.83700226076829,1.56416523947635,1.32987636405419,1.5480520700659,1.15206138611739,1.41246395862799,1.18901959321883,1.14161387098907,1.05526165452556,
SVN,2.20982710111867,1.90890839826762,1.80920159933421,0.704126533549869,1.25864627055558,1.81420614118858,1.41236739509515,1.81472924995728,1.05558854967914,1.35221662109613,0.997616444909001,0.595956583569626,1.18622261741009,0.491634108197851,0.635517198561971,0.729115400740052,0.774648466946476,0.676539635074521,0.579045920512919,0.771115181956676,0.961140142883094,0.478464320915589,0.90545522476258,0.427365849859729,0.662595961051663,0.519445930636968,0.424646581984274,
SWE,0.993321284460328,1.12685758631544,0.987753110315333,1.04206392994249,1.141387900565,1.08217257642802,0.977885347663812,1.13152435824644,0.948501236929304,1.18832608445167,0.916950976707457,0.999481642460265,1.21122544097199,0.888477588775841,0.999848087597013,0.969970408974166,0.855568656083846,0.711595814832932,0.901654193438196,0.892535769525105,1.13713104983543,1.06497160695274,1.12346257129762,1.06275175162153,1.08103670251082,1.19587582931939,1.07957344811078,
THA,7.64326907801485,7.43052410140483,7.84894247018664,8.68245389760311,8.09062376218922,8.15328525109625,7.88689476488036,7.06605060089458,9.93254453018756,6.54252602489539,7.30158107260636,7.06730031615878,6.63656360322816,5.90242672244534,5.46055227654118,5.35223934493688,4.81278275098662,,,,,,,,,,,
TUR,,,,,,,,,4.24272978640226,4.29888142780693,4.81044135624783,4.55163696361965,5.10721975685462,4.56669499246751,,4.18605855331374,4.12679109272116,4.27219634823124,,,2.8061610011835,3.33747248629462,3.09538965830315,2.60961013143155,2.41969244415338,2.50548438706156,2.51959874186857,
UKR,8.63080850033778,9.67281056421854,8.43343536408138,8.43286018052472,8.61717304453381,9.0385067494865,10.0259149452931,8.95437691809252,8.48848939517013,7.37802656324424,6.45881778907633,6.34865363471366,5.71329025319592,5.35354492651592,4.8840172367434,4.35172635644192,,5.14466887046868,,6.30148689951329,,,6.16025303748787,4.50424571843827,4.11661376082874,3.86703005362156,3.84320089520623,
URY,5.9533086058037,6.35337109095285,7.48828453262473,7.478507718954,6.58744853174616,6.50016425064573,6.60418141625762,6.98636388793872,5.95129754146461,6.03536543081495,5.72691938456716,6.08015815635157,5.82818772953183,6.6244510285959,6.75805793748856,6.11456426571092,5.91973405817849,7.92018705879997,7.68962201219367,7.90173193875627,8.61051173035286,7.82127421738924,8.26953300953582,12.2846466427899,11.4922127861951,9.8568525465893,8.90183595258911,
USA,8.13293488727949,7.30339894591822,6.68439974629017,6.15367843932288,5.55982236242186,5.51915007326843,6.66723897333368,5.62822466338611,,,,5.77441905204262,5.65759652724517,5.38608902581989,4.99137739474024,4.7309805911698,4.67094380497615,4.69159577578393,4.48344189666895,4.39829384641909,4.89298197697368,5.32165565328743,5.24392354938619,4.92984830231435,4.98594652688855,6.42075113420582,6.80746639329421,
VNM,,,,,,,1.25786515739385,1.32312681328516,1.29977205692469,1.29143987424364,1.26650646261985,1.24833534689944,1.37797161481113,1.27574205341502,1.42571500171031,1.52841154613334,1.53708384848421,,,,,,,,,,,
ZWE,,,,,,,12.8368977273276,13.542329667865,11.2621672293541,11.1505074693804,11.0431683586232,8.69389618741834,,,,5.53748215359457,,7.39521690035477,,,,,,4.87636877146865,5.14503545596981,4.97777042599376,6.1399851589931,
ZAF,61.103416253195,57.0288525354895,54.070826489233,54.8000278242032,48.752626500842,46.4782786836351,45.3210451369661,45.2209717339133,41.2106685781343,38.7037081315743,37.7990171704708,38.6044091868553,36.8028746725407,35.7632939821079,32.7667476002271,30.6904008727714,29.6586836393508,30.5070842650526,31.5980275019965,32.5326988339444,33.4183398445973,33.7030020599932,35.9031881195969,36.6622494196205,36.7121383585379,33.9648735828409,41.8657281155598,
PER,,,,,,,,,,,,,,,,5.485498599,6.61521744,6.701330935,6.839307232,7.316391064,7.821338529,7.868886942,7.613974239,7.265834382,5.71389864,,,
